year,iso3,country,rank,cdi,totalImport,chinaImport,topCategory,region,incomeGroup
2007,COL,Colombia,92,0.11847637023592536,28349118.886,3358700.705,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2007,PSE,State of Palestine,93,0.11840787400862257,1217771.59,144193.745,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2007,NLD,Netherlands,94,0.11734192410692793,306090781.742,35917281.281,机械、电气与电子设备,Europe & Central Asia,High income
2007,PNG,Papua New Guinea,95,0.11482012948304995,1447097.053,166155.871,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2007,SLV,El Salvador,96,0.11060357831411749,6176566.359,683150.341,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2007,CAN,Canada,97,0.11039795252666797,311599146.331,34399907.764,机械、电气与电子设备,North America,High income
2007,IRQ,Iraq,98,0.10912606904222469,6427529.326,701411.009,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2007,DOM,Dominican Rep.,99,0.10722501445941854,10093189.406,1082242.38,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2007,GNQ,Equatorial Guinea,100,0.1071771381177047,850155.02,91117.182,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2007,MAR,Morocco,101,0.10612267930004085,19190795.572,2036578.644,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2007,AFG,Afghanistan,102,0.10525375900777234,1534985.786,161563.024,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2007,SAU,Saudi Arabia,103,0.10484537705063236,80964236.591,8488725.913,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,DZA,Algeria,104,0.10443477393751421,23833781.471,2489075.58,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2007,SWZ,Eswatini,105,0.10411584806279237,127056.488,13228.594000000001,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2007,MHL,Marshall Isds,106,0.10386944805721111,4783290.104,496837.703,运输设备,East Asia & Pacific,Upper middle income
2007,MOZ,Mozambique,107,0.10142019105281531,1496273.685,151752.363,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2007,JAM,Jamaica,108,0.10075137669902584,2309591.051,232694.478,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2007,GBR,United Kingdom,109,0.1005103926208316,508739066.754,51133563.341,机械、电气与电子设备,Europe & Central Asia,High income
2007,FIN,Finland,110,0.10006934667656765,62506433.106,6254977.924,机械、电气与电子设备,Europe & Central Asia,High income
2007,ZMB,Zambia,111,0.09918890322765214,1968945.574,195297.552,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2007,TUR,TÃ¼rkiye,112,0.09687998314169581,129792305.007,12574276.321,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2007,FJI,Fiji,113,0.09648727773173174,603756.841,58254.854,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2007,GNB,Guinea-Bissau,114,0.09526543987013479,76189.76,7258.251,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2007,VEN,Venezuela,115,0.09392374067502617,29290237.263,2751048.649,机械、电气与电子设备,Latin America & Caribbean ,Not classified
2007,DEU,Germany,116,0.09223232840796677,774152762.144,71401911.796,机械、电气与电子设备,Europe & Central Asia,High income
2007,SUR,Suriname,117,0.09148536087398375,708245.389,64794.085,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2007,SRB,Serbia,118,0.08885664184362518,14857652.727,1320201.127,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2007,ARM,Armenia,119,0.0875384539110597,2109358.262,184649.961,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2007,IRL,Ireland,120,0.087431068016995,74194732.286,6486924.6850000005,机械、电气与电子设备,Europe & Central Asia,High income
2007,KWT,Kuwait,121,0.08699070057204228,14535451.924,1264449.146,贱金属及金属制品,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,CZE,Czechia,122,0.08697287865677744,102369430.718,8903364.076,机械、电气与电子设备,Europe & Central Asia,High income
2007,GTM,Guatemala,123,0.08523356182286891,9766462.438,832430.38,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2007,CYP,Cyprus,124,0.08521691472448145,9463119.389,806417.8380000001,运输设备,Europe & Central Asia,High income
2007,TTO,Trinidad and Tobago,125,0.08517066183935856,4222127.294,359601.376,贱金属及金属制品,Latin America & Caribbean ,High income
2007,BFA,Burkina Faso,126,0.08491089552331266,503806.39300000004,42778.652,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2007,MWI,Malawi,127,0.08345736366361997,506607.939,42280.163,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2007,SLB,Solomon Isds,128,0.08264143936403669,98435.362,8134.84,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2007,HRV,Croatia,129,0.08160052781676216,20226282.993,1650475.368,机械、电气与电子设备,Europe & Central Asia,High income
2007,ESP,Spain,130,0.08125703353185884,293267190.14,23830021.903,机械、电气与电子设备,Europe & Central Asia,High income
2007,POL,Poland,131,0.08051396605304341,138875421.708,11181410.989,机械、电气与电子设备,Europe & Central Asia,High income
2007,BOL,Bolivia (Plurinational State of),132,0.08003051084954423,3813246.82,305176.091,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2007,AZE,Azerbaijan,133,0.07937471802424657,5701463.177,452552.032,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,Upper middle income
2007,WSM,Samoa,134,0.07911455705391963,122547.207,9695.268,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2007,CAF,Central African Rep.,135,0.07877089947072352,96234.016,7580.44,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2007,ITA,Italy,136,0.07770585364829465,373990262.671,29061232.617,机械、电气与电子设备,Europe & Central Asia,High income
2007,FRA,France,137,0.07758549520968672,484337222.74300003,37577543.275,机械、电气与电子设备,Europe & Central Asia,High income
2007,BRN,Brunei Darussalam,138,0.077552965961162,1349056.6570000001,104623.345,贱金属及金属制品,East Asia & Pacific,High income
2007,VGB,Br. Virgin Isds,139,0.0759237030931375,1514896.275,115016.53499999999,运输设备,Latin America & Caribbean ,High income
2007,EST,Estonia,140,0.07486576183198919,12399941.646,928331.078,机械、电气与电子设备,Europe & Central Asia,High income
2007,BGR,Bulgaria,141,0.0745823327472569,20696329.119,1543580.5050000001,机械、电气与电子设备,Europe & Central Asia,High income
2007,HUN,Hungary,142,0.07340891135900383,79164875.155,5811407.303,机械、电气与电子设备,Europe & Central Asia,High income
2007,CRI,Costa Rica,143,0.07304520813534006,10312753.324,753297.213,机械、电气与电子设备,Latin America & Caribbean ,High income
2007,GEO,Georgia,144,0.07018490774726713,2372368.581,166504.47,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2007,ISR,Israel,145,0.06926937711914956,49917360.756,3457744.487,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,DNK,Denmark,146,0.06825814012831503,80305737.846,5481520.307,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,High income
2007,BLZ,Belize,147,0.06756613277821046,366010.973,24729.946,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2007,MYT,Mayotte (Overseas France),148,0.06674238590960464,412262.442,27515.379,机械、电气与电子设备,,
2007,HTI,Haiti,149,0.0657477456817435,1105768.5590000001,72701.79,化学品、医药与高分子材料,Latin America & Caribbean ,Lower middle income
2007,NOR,Norway,150,0.06566414548333808,72013261.898,4728689.306,机械、电气与电子设备,Europe & Central Asia,High income
2007,BHR,Bahrain,151,0.06553711377286134,4864253.957,318789.165,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,GRC,Greece,152,0.06385723359915105,57792780.927,3690487.112,机械、电气与电子设备,Europe & Central Asia,High income
2007,MKD,North Macedonia,153,0.06379734995660549,3737692.681,238454.888,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2007,COD,Dem. Rep. of the Congo,154,0.06319578295568173,1409058.751,89046.571,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2007,MEX,Mexico,155,0.06273833029809654,180517808.032,11325385.865,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2007,SVK,Slovakia,156,0.05979470564101678,48285622.114,2887224.561,机械、电气与电子设备,Europe & Central Asia,High income
2007,NFK,Norfolk Isds,157,0.059718872379808975,11821.037,705.939,纺织、服装、鞋帽与生活饰品,,
2007,OMN,Oman,158,0.058828335349431604,8859836.827,521209.452,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,PLW,Palau,159,0.058396925315200444,13058.119,762.554,家具、玩具、体育用品与杂项消费品,East Asia & Pacific,High income
2007,ISL,Iceland,160,0.05795982398020123,5946421.751,344653.558,机械、电气与电子设备,Europe & Central Asia,High income
2007,MDV,Maldives,161,0.057159981962662726,414382.671,23686.106,机械、电气与电子设备,South Asia,Upper middle income
2007,MLT,Malta,162,0.05587523359882974,5640613.125,315170.576,运输设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2007,GAB,Gabon,163,0.05404641352280734,1756860.998,94952.036,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2007,HND,Honduras,164,0.05240524227164188,5615266.894,294269.422,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2007,NER,Niger,165,0.05190232452768894,441542.17,22917.065,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2007,BEL,Belgium,166,0.05151548280007702,328608929.857,16928447.674,机械、电气与电子设备,Europe & Central Asia,High income
2007,NAM,Namibia,167,0.050186942284095065,3151588.218,158168.576,运输设备,Sub-Saharan Africa ,Lower middle income
2007,MSR,Montserrat,168,0.04780622222822345,13923.083,665.61,机械、电气与电子设备,,
2007,SVN,Slovenia,169,0.045215756881953006,24700189.337,1116837.756,机械、电气与电子设备,Europe & Central Asia,High income
2007,VCT,Saint Vincent and the Grenadines,170,0.044180824436557305,268224.035,11850.359,贱金属及金属制品,Latin America & Caribbean ,Upper middle income
2007,SWE,Sweden,171,0.04364422091159237,121698521.478,5311437.156,机械、电气与电子设备,Europe & Central Asia,High income
2007,WLF,Wallis and Futuna Isds,172,0.04110104689156132,13872.688,570.182,运输设备,,
